# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-02-16 13:23:53 EST       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11455420 SACRAMENTO R A RIO VISTA CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11455420
#            TS   parameter     Description
#         16187       00065     Gage height, feet, [PUBLISHED]
#         16194       00010     Temperature, water, degrees Celsius
#         16195       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#        300439       00010     Temperature, water, degrees Celsius, LOWER-4 FT FROM BED
#        300448       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius, LOWER-4 FT FROM BED
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	tz_cd	16187_00065	16187_00065_cd	16194_00010	16194_00010_cd	16195_00095	16195_00095_cd
USGS	11455420	2019-10-05 02:15	PST	3.00	A	16.6	A	125	A
USGS	11455420	2019-10-05 02:30	PST	2.87	A	16.6	A	125	A
USGS	11455420	2019-10-05 02:45	PST	2.75	A	16.6	A	125	A
USGS	11455420	2019-10-05 03:00	PST	2.64	A	16.5	A	125	A
USGS	11455420	2019-10-05 03:15	PST	2.54	A	16.6	A	126	A
USGS	11455420	2019-10-05 03:30	PST	2.46	A	16.6	A	127	A
USGS	11455420	2019-10-05 03:45	PST	2.40	A	16.5	A	127	A
USGS	11455420	2019-10-05 04:00	PST	2.36	A	16.5	A	127	A
USGS	11455420	2019-10-05 04:15	PST	2.35	A	16.5	A	127	A
USGS	11455420	2019-10-05 04:30	PST	2.38	A	16.5	A	128	A
USGS	11455420	2019-10-05 04:45	PST	2.45	A	16.5	A	128	A
USGS	11455420	2019-10-05 05:00	PST	2.57	A	16.5	A	128	A
USGS	11455420	2019-10-05 05:15	PST	2.73	A	16.5	A	129	A
USGS	11455420	2019-10-05 05:30	PST	2.93	A	16.5	A	129	A
USGS	11455420	2019-10-05 05:45	PST	3.16	A	16.5	A	129	A
USGS	11455420	2019-10-05 06:00	PST	3.37	A	16.5	A	130	A
USGS	11455420	2019-10-05 06:15	PST	3.56	A	16.5	A	131	A
USGS	11455420	2019-10-05 06:30	PST	3.72	A	16.5	A	131	A
USGS	11455420	2019-10-05 06:45	PST	3.88	A	16.5	A	131	A
USGS	11455420	2019-10-05 07:00	PST	4.05	A	16.5	A	129	A
USGS	11455420	2019-10-05 07:15	PST	4.22	A	16.5	A	129	A
USGS	11455420	2019-10-05 07:30	PST	4.37	A	16.5	A	127	A
USGS	11455420	2019-10-05 07:45	PST	4.52	A	16.5	A	126	A
USGS	11455420	2019-10-05 08:00	PST	4.65	A	16.5	A	126	A
USGS	11455420	2019-10-05 08:15	PST	4.77	A	16.5	A	126	A
USGS	11455420	2019-10-05 08:30	PST	4.87	A	16.6	A	126	A
USGS	11455420	2019-10-05 08:45	PST	4.97	A	16.6	A	126	A
USGS	11455420	2019-10-05 09:00	PST	5.05	A	16.6	A	125	A
USGS	11455420	2019-10-05 09:15	PST	5.13	A	16.6	A	127	A
USGS	11455420	2019-10-05 09:30	PST	5.20	A	16.7	A	127	A
USGS	11455420	2019-10-05 09:45	PST	5.26	A	16.7	A	126	A
USGS	11455420	2019-10-05 10:00	PST	5.32	A	16.7	A	126	A
USGS	11455420	2019-10-05 10:15	PST	5.37	A	16.7	A	126	A
USGS	11455420	2019-10-05 10:30	PST	5.40	A	16.7	A	126	A
USGS	11455420	2019-10-05 10:45	PST	5.41	A	16.7	A	126	A
USGS	11455420	2019-10-05 11:00	PST	5.42	A	16.7	A	127	A
USGS	11455420	2019-10-05 11:15	PST	5.38	A	16.8	A	127	A
USGS	11455420	2019-10-05 11:30	PST	5.34	A	16.8	A	127	A
USGS	11455420	2019-10-05 11:45	PST	5.28	A	16.8	A	127	A
USGS	11455420	2019-10-05 12:00	PST	5.21	A	16.9	A	127	A
USGS	11455420	2019-10-05 12:15	PST	5.11	A	16.9	A	127	A
USGS	11455420	2019-10-05 12:30	PST	5.01	A	17.0	A	127	A
USGS	11455420	2019-10-05 12:45	PST	4.90	A	17.0	A	128	A
USGS	11455420	2019-10-05 13:00	PST	4.81	A	16.9	A	127	A
USGS	11455420	2019-10-05 13:15	PST	4.72	A	16.9	A	127	A
USGS	11455420	2019-10-05 13:30	PST	4.64	A	16.8	A	127	A
USGS	11455420	2019-10-05 13:45	PST	4.56	A	16.8	A	127	A
USGS	11455420	2019-10-05 14:00	PST	4.49	A	16.8	A	126	A
USGS	11455420	2019-10-05 14:15	PST	4.42	A	16.7	A	125	A
USGS	11455420	2019-10-05 14:30	PST	4.37	A	16.7	A	125	A
USGS	11455420	2019-10-05 14:45	PST	4.33	A	16.7	A	125	A
USGS	11455420	2019-10-05 15:00	PST	4.30	A	16.7	A	125	A
USGS	11455420	2019-10-05 15:15	PST	4.29	A	16.7	A	125	A
USGS	11455420	2019-10-05 15:30	PST	4.29	A	16.6	A	124	A
USGS	11455420	2019-10-05 15:45	PST	4.32	A	16.6	A	123	A
USGS	11455420	2019-10-05 16:00	PST	4.38	A	16.6	A	123	A
USGS	11455420	2019-10-05 16:15	PST	4.46	A	16.6	A	123	A
USGS	11455420	2019-10-05 16:30	PST	4.54	A	16.6	A	122	A
USGS	11455420	2019-10-05 16:45	PST	4.64	A	16.6	A	122	A
USGS	11455420	2019-10-05 17:00	PST	4.74	A	16.6	A	123	A
USGS	11455420	2019-10-05 17:15	PST	4.84	A	16.6	A	123	A
USGS	11455420	2019-10-05 17:30	PST	4.94	A	16.7	A	123	A
USGS	11455420	2019-10-05 17:45	PST	5.06	A	16.7	A	124	A
USGS	11455420	2019-10-05 18:00	PST	5.17	A	16.7	A	125	A
USGS	11455420	2019-10-05 18:15	PST	5.30	A	16.7	A	125	A
USGS	11455420	2019-10-05 18:30	PST	5.42	A	16.7	A	125	A
USGS	11455420	2019-10-05 18:45	PST	5.53	A	16.7	A	125	A
USGS	11455420	2019-10-05 19:00	PST	5.64	A	16.8	A	125	A
USGS	11455420	2019-10-05 19:15	PST	5.73	A	16.8	A	126	A
USGS	11455420	2019-10-05 19:30	PST	5.81	A	16.9	A	127	A
USGS	11455420	2019-10-05 19:45	PST	5.89	A	17.0	A	128	A
USGS	11455420	2019-10-05 20:00	PST	5.95	A	17.0	A	128	A
USGS	11455420	2019-10-05 20:15	PST	6.00	A	17.0	A	128	A
USGS	11455420	2019-10-05 20:30	PST	6.04	A	17.0	A	129	A
USGS	11455420	2019-10-05 20:45	PST	6.06	A	17.0	A	128	A
USGS	11455420	2019-10-05 21:00	PST	6.06	A	17.0	A	128	A
USGS	11455420	2019-10-05 21:15	PST	6.04	A	17.0	A	128	A
USGS	11455420	2019-10-05 21:30	PST	6.01	A	17.0	A	128	A
USGS	11455420	2019-10-05 21:45	PST	5.95	A	17.0	A	128	A
USGS	11455420	2019-10-05 22:00	PST	5.87	A	17.0	A	128	A
USGS	11455420	2019-10-05 22:15	PST	5.76	A	17.0	A	128	A
USGS	11455420	2019-10-05 22:30	PST	5.63	A	17.0	A	128	A
USGS	11455420	2019-10-05 22:45	PST	5.49	A	17.0	A	128	A
USGS	11455420	2019-10-05 23:00	PST	5.35	A	17.0	A	128	A
USGS	11455420	2019-10-05 23:15	PST	5.21	A	17.0	A	128	A
USGS	11455420	2019-10-05 23:30	PST	5.07	A	16.9	A	128	A
USGS	11455420	2019-10-05 23:45	PST	4.92	A	16.9	A	128	A
USGS	11455420	2019-10-06 00:00	PST	4.76	A	16.9	A	126	A
USGS	11455420	2019-10-06 00:15	PST	4.60	A	16.8	A	126	A
USGS	11455420	2019-10-06 00:30	PST	4.44	A	16.7	A	126	A
USGS	11455420	2019-10-06 00:45	PST	4.28	A	16.7	A	125	A
USGS	11455420	2019-10-06 01:00	PST	4.13	A	16.6	A	124	A
USGS	11455420	2019-10-06 01:15	PST	3.98	A	16.5	A	123	A
USGS	11455420	2019-10-06 01:30	PST	3.84	A	16.5	A	123	A
USGS	11455420	2019-10-06 01:45	PST	3.70	A	16.5	A	124	A
USGS	11455420	2019-10-06 02:00	PST	3.55	A	16.5	A	124	A
USGS	11455420	2019-10-06 02:15	PST	3.42	A	16.5	A	125	A
USGS	11455420	2019-10-06 02:30	PST	3.28	A	16.5	A	125	A
USGS	11455420	2019-10-06 02:45	PST	3.15	A	16.5	A	125	A
USGS	11455420	2019-10-06 03:00	PST	3.01	A	16.5	A	125	A
USGS	11455420	2019-10-06 03:15	PST	2.88	A	16.4	A	124	A
USGS	11455420	2019-10-06 03:30	PST	2.77	A	16.4	A	125	A
USGS	11455420	2019-10-06 03:45	PST	2.66	A	16.4	A	125	A
USGS	11455420	2019-10-06 04:00	PST	2.55	A	16.4	A	125	A
USGS	11455420	2019-10-06 04:15	PST	2.46	A	16.4	A	125	A
USGS	11455420	2019-10-06 04:30	PST	2.38	A	16.4	A	126	A
USGS	11455420	2019-10-06 04:45	PST	2.33	A	16.4	A	126	A
USGS	11455420	2019-10-06 05:00	PST	2.30	A	16.4	A	126	A
USGS	11455420	2019-10-06 05:15	PST	2.30	A	16.4	A	127	A
USGS	11455420	2019-10-06 05:30	PST	2.34	A	16.4	A	127	A
USGS	11455420	2019-10-06 05:45	PST	2.41	A	16.4	A	128	A
USGS	11455420	2019-10-06 06:00	PST	2.53	A	16.4	A	128	A
USGS	11455420	2019-10-06 06:15	PST	2.69	A	16.4	A	128	A
USGS	11455420	2019-10-06 06:30	PST	2.89	A	16.4	A	129	A
USGS	11455420	2019-10-06 06:45	PST	3.11	A	16.4	A	129	A
USGS	11455420	2019-10-06 07:00	PST	3.32	A	16.4	A	129	A
USGS	11455420	2019-10-06 07:15	PST	3.51	A	16.4	A	130	A
USGS	11455420	2019-10-06 07:30	PST	3.68	A	16.4	A	129	A
USGS	11455420	2019-10-06 07:45	PST	3.86	A	16.5	A	130	A
USGS	11455420	2019-10-06 08:00	PST	4.04	A	16.4	A	128	A
USGS	11455420	2019-10-06 08:15	PST	4.21	A	16.4	A	127	A
USGS	11455420	2019-10-06 08:30	PST	4.39	A	16.4	A	126	A
USGS	11455420	2019-10-06 08:45	PST	4.54	A	16.4	A	126	A
USGS	11455420	2019-10-06 09:00	PST	4.67	A	16.4	A	126	A
USGS	11455420	2019-10-06 09:15	PST	4.80	A	16.4	A	126	A
USGS	11455420	2019-10-06 09:30	PST	4.92	A	16.4	A	125	A
USGS	11455420	2019-10-06 09:45	PST	5.02	A	16.5	A	125	A
USGS	11455420	2019-10-06 10:00	PST	5.12	A	16.6	A	126	A
USGS	11455420	2019-10-06 10:15	PST	5.20	A	16.6	A	127	A
USGS	11455420	2019-10-06 10:30	PST	5.28	A	16.7	A	127	A
USGS	11455420	2019-10-06 10:45	PST	5.36	A	16.6	A	127	A
USGS	11455420	2019-10-06 11:00	PST	5.42	A	16.6	A	126	A
USGS	11455420	2019-10-06 11:15	PST	5.48	A	16.7	A	127	A
USGS	11455420	2019-10-06 11:30	PST	5.52	A	16.7	A	127	A
USGS	11455420	2019-10-06 11:45	PST	5.55	A	16.7	A	126	A
USGS	11455420	2019-10-06 12:00	PST	5.56	A	16.7	A	126	A
USGS	11455420	2019-10-06 12:15	PST	5.55	A	16.8	A	126	A
USGS	11455420	2019-10-06 12:30	PST	5.52	A	16.7	A	126	A
USGS	11455420	2019-10-06 12:45	PST	5.47	A	16.8	A	127	A
USGS	11455420	2019-10-06 13:00	PST	5.42	A	16.9	A	127	A
USGS	11455420	2019-10-06 13:15	PST	5.34	A	17.0	A	127	A
USGS	11455420	2019-10-06 13:30	PST	5.24	A	17.0	A	128	A
USGS	11455420	2019-10-06 13:45	PST	5.14	A	17.1	A	128	A
USGS	11455420	2019-10-06 14:00	PST	5.03	A	17.0	A	128	A
USGS	11455420	2019-10-06 14:15	PST	4.93	A	16.8	A	128	A
USGS	11455420	2019-10-06 14:30	PST	4.84	A	16.7	A	127	A
USGS	11455420	2019-10-06 14:45	PST	4.76	A	16.8	A	127	A
USGS	11455420	2019-10-06 15:00	PST	4.68	A	16.8	A	127	A
USGS	11455420	2019-10-06 15:15	PST	4.59	A	16.8	A	127	A
USGS	11455420	2019-10-06 15:30	PST	4.51	A	16.8	A	126	A
USGS	11455420	2019-10-06 15:45	PST	4.43	A	16.7	A	126	A
USGS	11455420	2019-10-06 16:00	PST	4.37	A	16.7	A	125	A
USGS	11455420	2019-10-06 16:15	PST	4.34	A	16.7	A	124	A
USGS	11455420	2019-10-06 16:30	PST	4.33	A	16.7	A	124	A
USGS	11455420	2019-10-06 16:45	PST	4.32	A	16.7	A	124	A
USGS	11455420	2019-10-06 17:00	PST	4.35	A	16.7	A	124	A
USGS	11455420	2019-10-06 17:15	PST	4.38	A	16.6	A	124	A
USGS	11455420	2019-10-06 17:30	PST	4.43	A	16.6	A	124	A
USGS	11455420	2019-10-06 17:45	PST	4.50	A	16.6	A	124	A
USGS	11455420	2019-10-06 18:00	PST	4.59	A	16.6	A	124	A
USGS	11455420	2019-10-06 18:15	PST	4.70	A	16.6	A	124	A
USGS	11455420	2019-10-06 18:30	PST	4.81	A	16.6	A	124	A
USGS	11455420	2019-10-06 18:45	PST	4.92	A	16.6	A	124	A
USGS	11455420	2019-10-06 19:00	PST	5.02	A	16.7	A	124	A
USGS	11455420	2019-10-06 19:15	PST	5.14	A	16.7	A	124	A
USGS	11455420	2019-10-06 19:30	PST	5.25	A	16.7	A	124	A
USGS	11455420	2019-10-06 19:45	PST	5.37	A	16.7	A	124	A
USGS	11455420	2019-10-06 20:00	PST	5.50	A	16.7	A	125	A
USGS	11455420	2019-10-06 20:15	PST	5.61	A	16.7	A	125	A
USGS	11455420	2019-10-06 20:30	PST	5.70	A	16.7	A	126	A
USGS	11455420	2019-10-06 20:45	PST	5.79	A	16.8	A	126	A
USGS	11455420	2019-10-06 21:00	PST	5.88	A	16.9	A	127	A
USGS	11455420	2019-10-06 21:15	PST	5.95	A	16.9	A	127	A
USGS	11455420	2019-10-06 21:30	PST	6.00	A	16.9	A	128	A
USGS	11455420	2019-10-06 21:45	PST	6.03	A	16.9	A	128	A
USGS	11455420	2019-10-06 22:00	PST	6.05	A	16.9	A	128	A
USGS	11455420	2019-10-06 22:15	PST	6.06	A	17.0	A	128	A
USGS	11455420	2019-10-06 22:30	PST	6.04	A	16.9	A	128	A
USGS	11455420	2019-10-06 22:45	PST	6.01	A	16.9	A	128	A
USGS	11455420	2019-10-06 23:00	PST	5.95	A	16.9	A	128	A
USGS	11455420	2019-10-06 23:15	PST	5.87	A	16.9	A	127	A
USGS	11455420	2019-10-06 23:30	PST	5.75	A	16.9	A	127	A
USGS	11455420	2019-10-06 23:45	PST	5.62	A	16.9	A	128	A
USGS	11455420	2019-10-07 00:00	PST	5.47	A	16.9	A	128	A
USGS	11455420	2019-10-07 00:15	PST	5.34	A	16.9	A	128	A
USGS	11455420	2019-10-07 00:30	PST	5.20	A	16.9	A	128	A
USGS	11455420	2019-10-07 00:45	PST	5.06	A	16.9	A	128	A
USGS	11455420	2019-10-07 01:00	PST	4.88	A	16.9	A	127	A
USGS	11455420	2019-10-07 01:15	PST	4.75	A	16.8	A	126	A
USGS	11455420	2019-10-07 01:30	PST	4.60	A	16.8	A	125	A
USGS	11455420	2019-10-07 01:45	PST	4.43	A	16.7	A	125	A
USGS	11455420	2019-10-07 02:00	PST	4.27	A	16.7	A	125	A
USGS	11455420	2019-10-07 02:15	PST	4.12	A	16.6	A	123	A
USGS	11455420	2019-10-07 02:30	PST	3.97	A	16.6	A	123	A
USGS	11455420	2019-10-07 02:45	PST	3.84	A	16.6	A	123	A
USGS	11455420	2019-10-07 03:00	PST	3.69	A	16.6	A	123	A
USGS	11455420	2019-10-07 03:15	PST	3.55	A	16.5	A	124	A
USGS	11455420	2019-10-07 03:30	PST	3.41	A	16.5	A	124	A
USGS	11455420	2019-10-07 03:45	PST	3.28	A	16.5	A	124	A
USGS	11455420	2019-10-07 04:00	PST	3.14	A	16.5	A	124	A
USGS	11455420	2019-10-07 04:15	PST	3.01	A	16.5	A	124	A
USGS	11455420	2019-10-07 04:30	PST	2.89	A	16.5	A	124	A
USGS	11455420	2019-10-07 04:45	PST	2.77	A	16.5	A	125	A
USGS	11455420	2019-10-07 05:00	PST	2.66	A	16.5	A	125	A
USGS	11455420	2019-10-07 05:15	PST	2.57	A	16.5	A	125	A
USGS	11455420	2019-10-07 05:30	PST	2.49	A	16.5	A	125	A
USGS	11455420	2019-10-07 05:45	PST	2.43	A	16.5	A	126	A
USGS	11455420	2019-10-07 06:00	PST	2.38	A	16.5	A	126	A
USGS	11455420	2019-10-07 06:15	PST	2.38	A	16.5	A	127	A
USGS	11455420	2019-10-07 06:30	PST	2.41	A	16.5	A	127	A
USGS	11455420	2019-10-07 06:45	PST	2.48	A	16.5	A	127	A
USGS	11455420	2019-10-07 07:00	PST	2.59	A	16.5	A	128	A
USGS	11455420	2019-10-07 07:15	PST	2.76	A	16.5	A	128	A
USGS	11455420	2019-10-07 07:30	PST	2.96	A	16.5	A	128	A
USGS	11455420	2019-10-07 07:45	PST	3.19	A	16.5	A	128	A
USGS	11455420	2019-10-07 08:00	PST	3.40	A	16.5	A	129	A
USGS	11455420	2019-10-07 08:15	PST	3.59	A	16.6	A	130	A
USGS	11455420	2019-10-07 08:30	PST	3.78	A	16.6	A	129	A
USGS	11455420	2019-10-07 08:45	PST	3.97	A	16.6	A	130	A
USGS	11455420	2019-10-07 09:00	PST	4.16	A	16.5	A	127	A
USGS	11455420	2019-10-07 09:15	PST	4.34	A	16.5	A	126	A
USGS	11455420	2019-10-07 09:30	PST	4.52	A	16.5	A	126	A
USGS	11455420	2019-10-07 09:45	PST	4.67	A	16.5	A	125	A
USGS	11455420	2019-10-07 10:00	PST	4.82	A	16.5	A	125	A
USGS	11455420	2019-10-07 10:15	PST	4.95	A	16.5	A	124	A
USGS	11455420	2019-10-07 10:30	PST	5.07	A	16.6	A	124	A
USGS	11455420	2019-10-07 10:45	PST	5.17	A	16.6	A	124	A
USGS	11455420	2019-10-07 11:00	PST	5.27	A	16.7	A	126	A
USGS	11455420	2019-10-07 11:15	PST	5.36	A	16.8	A	126	A
USGS	11455420	2019-10-07 11:30	PST	5.44	A	16.8	A	125	A
USGS	11455420	2019-10-07 11:45	PST	5.52	A	16.8	A	125	A
USGS	11455420	2019-10-07 12:00	PST	5.59	A	16.9	A	126	A
USGS	11455420	2019-10-07 12:15	PST	5.64	A	16.8	A	126	A
USGS	11455420	2019-10-07 12:30	PST	5.68	A	16.8	A	125	A
USGS	11455420	2019-10-07 12:45	PST	5.70	A	16.9	A	125	A
USGS	11455420	2019-10-07 13:00	PST	5.70	A	16.9	A	125	A
USGS	11455420	2019-10-07 13:15	PST	5.69	A	16.9	A	125	A
USGS	11455420	2019-10-07 13:30	PST	5.65	A	16.9	A	126	A
USGS	11455420	2019-10-07 13:45	PST	5.60	A	17.0	A	126	A
USGS	11455420	2019-10-07 14:00	PST	5.53	A	17.0	A	126	A
USGS	11455420	2019-10-07 14:15	PST	5.41	A	17.4	A	127	A
USGS	11455420	2019-10-07 14:30	PST	5.31	A	17.2	A	126	A
USGS	11455420	2019-10-07 14:45	PST	5.19	A	17.1	A	126	A
USGS	11455420	2019-10-07 15:00	PST	5.07	A	17.1	A	126	A
USGS	11455420	2019-10-07 15:15	PST	4.95	A	17.0	A	126	A
USGS	11455420	2019-10-07 15:30	PST	4.85	A	16.9	A	126	A
USGS	11455420	2019-10-07 15:45	PST	4.74	A	17.0	A	126	A
USGS	11455420	2019-10-07 16:00	PST	4.64	A	17.0	A	126	A
USGS	11455420	2019-10-07 16:15	PST	4.54	A	17.0	A	125	A
USGS	11455420	2019-10-07 16:30	PST	4.44	A	16.9	A	125	A
USGS	11455420	2019-10-07 16:45	PST	4.36	A	16.9	A	125	A
USGS	11455420	2019-10-07 17:00	PST	4.29	A	16.9	A	125	A
USGS	11455420	2019-10-07 17:15	PST	4.24	A	16.9	A	123	A
USGS	11455420	2019-10-07 17:30	PST	4.20	A	16.9	A	122	A
USGS	11455420	2019-10-07 17:45	PST	4.18	A	16.9	A	122	A
USGS	11455420	2019-10-07 18:00	PST	4.18	A	16.8	A	123	A
USGS	11455420	2019-10-07 18:15	PST	4.21	A	16.8	A	123	A
USGS	11455420	2019-10-07 18:30	PST	4.26	A	16.8	A	123	A
USGS	11455420	2019-10-07 18:45	PST	4.33	A	16.8	A	124	A
USGS	11455420	2019-10-07 19:00	PST	4.43	A	16.8	A	124	A
USGS	11455420	2019-10-07 19:15	PST	4.54	A	16.8	A	124	A
USGS	11455420	2019-10-07 19:30	PST	4.68	A	16.8	A	124	A
USGS	11455420	2019-10-07 19:45	PST	4.81	A	16.8	A	125	A
USGS	11455420	2019-10-07 20:00	PST	4.93	A	16.8	A	123	A
USGS	11455420	2019-10-07 20:15	PST	5.05	A	16.8	A	123	A
USGS	11455420	2019-10-07 20:30	PST	5.18	A	16.8	A	123	A
USGS	11455420	2019-10-07 20:45	PST	5.32	A	16.8	A	123	A
USGS	11455420	2019-10-07 21:00	PST	5.45	A	16.8	A	123	A
USGS	11455420	2019-10-07 21:15	PST	5.58	A	16.8	A	123	A
USGS	11455420	2019-10-07 21:30	PST	5.69	A	16.8	A	125	A
USGS	11455420	2019-10-07 21:45	PST	5.80	A	16.8	A	125	A
USGS	11455420	2019-10-07 22:00	PST	5.89	A	16.9	A	126	A
USGS	11455420	2019-10-07 22:15	PST	5.97	A	16.9	A	126	A
USGS	11455420	2019-10-07 22:30	PST	6.04	A	17.0	A	126	A
USGS	11455420	2019-10-07 22:45	PST	6.08	A	17.0	A	127	A
USGS	11455420	2019-10-07 23:00	PST	6.12	A	17.0	A	127	A
USGS	11455420	2019-10-07 23:15	PST	6.15	A	17.0	A	126	A
USGS	11455420	2019-10-07 23:30	PST	6.16	A	16.9	A	126	A
USGS	11455420	2019-10-07 23:45	PST	6.14	A	17.0	A	126	A
USGS	11455420	2019-10-08 00:00	PST	6.10	A	17.0	A	126	A
USGS	11455420	2019-10-08 00:15	PST	6.03	A	17.0	A	126	A
USGS	11455420	2019-10-08 00:30	PST	5.93	A	17.0	A	126	A
USGS	11455420	2019-10-08 00:45	PST	5.80	A	17.0	A	126	A
USGS	11455420	2019-10-08 01:00	PST	5.66	A	17.0	A	126	A
USGS	11455420	2019-10-08 01:15	PST	5.52	A	17.0	A	126	A
USGS	11455420	2019-10-08 01:30	PST	5.38	A	16.9	A	126	A
USGS	11455420	2019-10-08 01:45	PST	5.23	A	17.0	A	127	A
USGS	11455420	2019-10-08 02:00	PST	5.09	A	17.0	A	126	A
USGS	11455420	2019-10-08 02:15	PST	4.94	A	16.9	A	126	A
USGS	11455420	2019-10-08 02:30	PST	4.79	A	16.9	A	126	A
USGS	11455420	2019-10-08 02:45	PST	4.62	A	16.9	A	125	A
USGS	11455420	2019-10-08 03:00	PST	4.45	A	16.8	A	125	A
USGS	11455420	2019-10-08 03:15	PST	4.30	A	16.8	A	123	A
USGS	11455420	2019-10-08 03:30	PST	4.14	A	16.8	A	122	A
USGS	11455420	2019-10-08 03:45	PST	4.00	A	16.8	A	122	A
USGS	11455420	2019-10-08 04:00	PST	3.86	A	16.7	A	123	A
USGS	11455420	2019-10-08 04:15	PST	3.72	A	16.7	A	123	A
USGS	11455420	2019-10-08 04:30	PST	3.59	A	16.7	A	124	A
USGS	11455420	2019-10-08 04:45	PST	3.45	A	16.7	A	123	A
USGS	11455420	2019-10-08 05:00	PST	3.33	A	16.7	A	122	A
USGS	11455420	2019-10-08 05:15	PST	3.20	A	16.7	A	123	A
USGS	11455420	2019-10-08 05:30	PST	3.08	A	16.7	A	122	A
USGS	11455420	2019-10-08 05:45	PST	2.97	A	16.6	A	122	A
USGS	11455420	2019-10-08 06:00	PST	2.86	A	16.7	A	123	A
USGS	11455420	2019-10-08 06:15	PST	2.77	A	16.7	A	123	A
USGS	11455420	2019-10-08 06:30	PST	2.70	A	16.7	A	123	A
USGS	11455420	2019-10-08 06:45	PST	2.64	A	16.7	A	124	A
USGS	11455420	2019-10-08 07:00	PST	2.62	A	16.7	A	124	A
USGS	11455420	2019-10-08 07:15	PST	2.64	A	16.7	A	124	A
USGS	11455420	2019-10-08 07:30	PST	2.69	A	16.7	A	125	A
USGS	11455420	2019-10-08 07:45	PST	2.80	A	16.7	A	124	A
USGS	11455420	2019-10-08 08:00	PST	2.95	A	16.7	A	124	A
USGS	11455420	2019-10-08 08:15	PST	3.15	A	16.7	A	124	A
USGS	11455420	2019-10-08 08:30	PST	3.37	A	16.7	A	124	A
USGS	11455420	2019-10-08 08:45	PST	3.59	A	16.8	A	125	A
USGS	11455420	2019-10-08 09:00	PST	3.79	A	16.8	A	125	A
USGS	11455420	2019-10-08 09:15	PST	3.98	A	16.8	A	126	A
USGS	11455420	2019-10-08 09:30	PST	4.16	A	16.8	A	125	A
USGS	11455420	2019-10-08 09:45	PST	4.34	A	16.8	A	124	A
USGS	11455420	2019-10-08 10:00	PST	4.54	A	16.8	A	124	A
USGS	11455420	2019-10-08 10:15	PST	4.72	A	16.8	A	124	A
USGS	11455420	2019-10-08 10:30	PST	4.88	A	16.8	A	123	A
USGS	11455420	2019-10-08 10:45	PST	5.02	A	16.8	A	123	A
USGS	11455420	2019-10-08 11:00	PST	5.16	A	16.8	A	123	A
USGS	11455420	2019-10-08 11:15	PST	5.28	A	16.8	A	123	A
USGS	11455420	2019-10-08 11:30	PST	5.40	A	16.9	A	124	A
USGS	11455420	2019-10-08 11:45	PST	5.49	A	17.1	A	126	A
USGS	11455420	2019-10-08 12:00	PST	5.58	A	17.1	A	127	A
USGS	11455420	2019-10-08 12:15	PST	5.67	A	17.1	A	126	A
USGS	11455420	2019-10-08 12:30	PST	5.75	A	17.1	A	125	A
USGS	11455420	2019-10-08 12:45	PST	5.82	A	17.0	A	125	A
USGS	11455420	2019-10-08 13:00	PST	5.88	A	17.1	A	125	A
USGS	11455420	2019-10-08 13:15	PST	5.92	A	17.0	A	125	A
USGS	11455420	2019-10-08 13:30	PST	5.95	A	17.1	A	125	A
USGS	11455420	2019-10-08 13:45	PST	5.96	A	17.1	A	125	A
USGS	11455420	2019-10-08 14:00	PST	5.94	A	17.1	A	125	A
USGS	11455420	2019-10-08 14:15	PST	5.90	A	17.1	A	125	A
USGS	11455420	2019-10-08 14:30	PST	5.84	A	17.2	A	125	A
USGS	11455420	2019-10-08 14:45	PST	5.75	A	17.2	A	125	A
USGS	11455420	2019-10-08 15:00	PST	5.64	A	17.2	A	126	A
USGS	11455420	2019-10-08 15:15	PST	5.52	A	17.2	A	125	A
USGS	11455420	2019-10-08 15:30	PST	5.39	A	17.2	A	126	A
USGS	11455420	2019-10-08 15:45	PST	5.25	A	17.2	A	125	A
USGS	11455420	2019-10-08 16:00	PST	5.12	A	17.2	A	125	A
USGS	11455420	2019-10-08 16:15	PST	5.00	A	17.2	A	126	A
USGS	11455420	2019-10-08 16:30	PST	4.89	A	17.2	A	126	A
USGS	11455420	2019-10-08 16:45	PST	4.77	A	17.2	A	126	A
USGS	11455420	2019-10-08 17:00	PST	4.66	A	17.2	A	126	A
USGS	11455420	2019-10-08 17:15	PST	4.54	A	17.1	A	125	A
USGS	11455420	2019-10-08 17:30	PST	4.44	A	17.1	A	125	A
